Source Sheet,Source Row,Import Key,Category,Brand,Collection / Series,Product Number / SKU,Product Name,Size,Finish / Variant,Unit,Physical Stock (Boxes),Loose Stock (Pieces),Blocked Stock (Boxes),Confirmed Stock (Boxes),Delivered Stock (Boxes),Damaged Stock (Boxes),In Transit Stock (Boxes),Reorder Level (Boxes),Available to Block (Boxes),Stock Status,Warehouse,Blocked By,Block Approved By,S3 Image Key,Image URL,Website Visible,Active,Remarks,Unnamed: 29,Sanitaryware / bathroom
MOTTO 6x48x4,37,MOTTO-6X48X4-0037,Tiles,,GLOSSY,,STATUARIO ATLANTIC -G,,,Box,35.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Lonix 800X1200,36,LONIX-800X1200-0036,Tiles,,GLOSSY,,STATUARIO MIRAGE - G,800X1200,,Box,253.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,42,MOTTO-6X48X4-0042,Tiles,,GLOSSY,,STATUARIO PLATINA G,,,Box,24.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,41,MOTTO-6X48X4-0041,Tiles,,GLOSSY,,STATUARIO REGAL,,,Box,5.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,40,MOTTO-6X48X4-0040,Tiles,,GLOSSY,,STATUARIO REGAL-KAL,,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,69,MOTTO-6X48X4-0069,Tiles,,GLOSSY,,STATUARIO VOLKAS - SPA,,,Box,2.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,38,MOTTO-6X48X4-0038,Tiles,,GLOSSY,,STATUARIO VOLKAS -KAL,,,Box,9.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,39,MOTTO-6X48X4-0039,Tiles,,GLOSSY,,STATUARIO ZENITH-G,,,Box,22.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
2X4 VELZONE,40,2X4-VELZONE-0040,Tiles,,GLOSSY,,SUPER WHITE - GLOSSY,,,Box,31.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Lonix 800X1200,37,LONIX-800X1200-0037,Tiles,,GLOSSY,,TURKY NATURAL - G,800X1200,,Box,363.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,44,MOTTO-6X48X4-0044,Tiles,,GLOSSY,,ULTRA ONYX,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,70,MOTTO-6X48X4-0070,Tiles,,GLOSSY,,ULTRA ONYX -SPA CR-KALLAPU,,,Box,13.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,43,MOTTO-6X48X4-0043,Tiles,,GLOSSY,,ULTRA ONYX-kallapu,,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,73,MOTTO-6X48X4-0073,Tiles,,GLOSSY,,VEGA BEIGE - SPA-KALLAPU,,,Box,3.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,71,MOTTO-6X48X4-0071,Tiles,,GLOSSY,,VEGA GREY-SPA,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,72,MOTTO-6X48X4-0072,Tiles,,GLOSSY,,VEGA GREY-SPA-KALLAPU,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,74,MOTTO-6X48X4-0074,Tiles,,GLOSSY,,VEGA SILVER SPA,,,Box,9.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Boffo 800 x 1600 ,10,BOFFO-800-X-1600-0010,Tiles,,GLOSSY,,VENACIA - KALLAPU,800x1600,,Box,10.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
2X4 VELZONE,35,2X4-VELZONE-0035,Tiles,,GLOSSY,,VERDE ALPI LIGHT,,,Box,49.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Lonix 800X1200,38,LONIX-800X1200-0038,Tiles,,GLOSSY,,VERSACE BEIGE - G,800X1200,,Box,316.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,46,MOTTO-6X48X4-0046,Tiles,,GLOSSY,,VINTAGE ALMOND,,,Box,11.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,47,MOTTO-6X48X4-0047,Tiles,,GLOSSY,,VITORIA BEIGE,,,Box,7.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
2X4 VELZONE,36,2X4-VELZONE-0036,Tiles,,GLOSSY,,WEIN BEIGE 1050,,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
2X4 VELZONE,37,2X4-VELZONE-0037,Tiles,,GLOSSY,,WELDON BIANCO,,,Box,783.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
2X4 VELZONE,38,2X4-VELZONE-0038,Tiles,,GLOSSY,,WELDON GREY,,,Box,341.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,48,MOTTO-6X48X4-0048,Tiles,,GLOSSY,,WHITE DELICATO -KAL,,,Box,21.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
MOTTO 6x48x4,5,MOTTO-6X48X4-0005,Tiles,,GLOSSY,,bosco grey- g,,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Boffo 800 x 1600 ,3,BOFFO-800-X-1600-0003,Tiles,,GLOSSY - END LESS,,ATLANTIC BEIGE - KALLAPU,800x1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Boffo 800 x 1600 ,4,BOFFO-800-X-1600-0004,Tiles,,GLOSSY - END LESS,,DOLOMIA CREMA - KALLAPU,800x1600,,Box,56.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Boffo 800 x 1600 ,5,BOFFO-800-X-1600-0005,Tiles,,GLOSSY - END LESS,,RHINO PANACHE - KALLAPU,800x1600,,Box,30.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Boffo 800 x 1600 ,6,BOFFO-800-X-1600-0006,Tiles,,GLOSSY - END LESS,,STATUARIO NAIS - KALLAPU,800x1600,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ANGEL,7,ANGEL-0007,Tiles,,HEXAGON 12 pc,,ARTESIA HARBOR,12x18,,Box,35.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ANGEL,8,ANGEL-0008,Tiles,,HEXAGON 12 pc,,ASH GREY,12x18,,Box,21.0,8,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ANGEL,9,ANGEL-0009,Tiles,,HEXAGON 12 pc,,JET BLACK,12x18,,Box,14.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ANGEL,10,ANGEL-0010,Tiles,,HEXAGON 12 pc,,RUBY,12x18,,Box,32.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
ANGEL,11,ANGEL-0011,Tiles,,HEXAGON 12 pc,,SALMON,12x18,,Box,17.0,2,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,124,MOTTO-800X1600-0124,Tiles,,HIGH GLOSSY,,1099,800X1600,,Box,1099.0,35,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Lonix 800X1200,45,LONIX-800X1200-0045,Tiles,,HIGH GLOSSY,,2664,800X1200,,Box,2664.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Lonix 800X1200,43,LONIX-800X1200-0043,Tiles,,HIGH GLOSSY,,3160,800X1200,,Box,3160.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,37,MOTTO-800X1600-0037,Tiles,,HIGH GLOSSY,,ACRON BEIGE-CR-KALLAPU,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Lonix 800X1200,41,LONIX-800X1200-0041,Tiles,,HIGH GLOSSY,,AGATE AZUL,800X1200,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,22,MOTTO-800X1600-0022,Tiles,,HIGH GLOSSY,,AMAZON GREEN,800X1600,,Box,7.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,21,MOTTO-800X1600-0021,Tiles,,HIGH GLOSSY,,AMAZON GREEN-KALLAPU,800X1600,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,34,MOTTO-800X1600-0034,Tiles,,HIGH GLOSSY,,ANTICO Series - MC,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,23,MOTTO-800X1600-0023,Tiles,,HIGH GLOSSY,,BLACK FUSION,800X1600,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Lonix 800X1200,42,LONIX-800X1200-0042,Tiles,,HIGH GLOSSY,,CAZAR BLACK,800X1200,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
4X2 MONZA ,24,4X2-MONZA-0024,Tiles,,HIGH GLOSSY,,CIVIC BLACK - HG,,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,129,MOTTO-800X1600-0129,Tiles,,HIGH GLOSSY,,COSMO SILVER,800X1600,,Box,32.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,85,MOTTO-800X1600-0085,Tiles,,HIGH GLOSSY,,COSTA MARFIL PUNCH,800X1600,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,105,MOTTO-800X1600-0105,Tiles,,HIGH GLOSSY,,DECORE COLLECTION,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,108,MOTTO-800X1600-0108,Tiles,,HIGH GLOSSY,,DOMINO CREMA,800X1600,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Monolith 800X1600,11,MONOLITH-800X1600-0011,Tiles,,HIGH GLOSSY,,ENDLESS EPOQUE BLACK,,,Box,24.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Lonix 800X1200,51,LONIX-800X1200-0051,Tiles,,HIGH GLOSSY,,ESTELLO BROWN,800X1200,,Box,8.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,36,MOTTO-800X1600-0036,Tiles,,HIGH GLOSSY,,FOREVER BEIGE-CR-KALLAPU,800X1600,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,126,MOTTO-800X1600-0126,Tiles,,HIGH GLOSSY,,Full Bill,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,72,MOTTO-800X1600-0072,Tiles,,HIGH GLOSSY,,GEMSTONE BEIGE MATT,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,73,MOTTO-800X1600-0073,Tiles,,HIGH GLOSSY,,GEMSTONE BEIGE PUNCH,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,132,MOTTO-800X1600-0132,Tiles,,HIGH GLOSSY,,GEMSTONE BEIGE PUNCH,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,70,MOTTO-800X1600-0070,Tiles,,HIGH GLOSSY,,GEMSTONE DOVE MATT-KALLAPU,800X1600,,Box,46.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,71,MOTTO-800X1600-0071,Tiles,,HIGH GLOSSY,,GEMSTONE DOVE PUNCH-KALLAPU,800X1600,,Box,8.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,67,MOTTO-800X1600-0067,Tiles,,HIGH GLOSSY,,GEMSTONE SERIES - GHR,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,74,MOTTO-800X1600-0074,Tiles,,HIGH GLOSSY,,GEMSTONE SMOKE MATT-KALLAPU,800X1600,,Box,17.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,75,MOTTO-800X1600-0075,Tiles,,HIGH GLOSSY,,GEMSTONE SMOKE PUNCH -KALLAPU,800X1600,,Box,10.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Monolith 800X1600,12,MONOLITH-800X1600-0012,Tiles,,HIGH GLOSSY,,LABRADORITE NATURAL,,,Box,11.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,113,MOTTO-800X1600-0113,Tiles,,HIGH GLOSSY,,LIMESTONE BEIGE,800X1600,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,112,MOTTO-800X1600-0112,Tiles,,HIGH GLOSSY,,LIMESTONE BEIGE-KALLAPU,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,45,MOTTO-800X1600-0045,Tiles,,HIGH GLOSSY,,LUCIDO AFYON MATT,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,46,MOTTO-800X1600-0046,Tiles,,HIGH GLOSSY,,LUCIDO AFYON PUNCH-KALLAPU,800X1600,,Box,16.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,44,MOTTO-800X1600-0044,Tiles,,HIGH GLOSSY,,LUCIDO AFYON-MATT-KALLAPU,800X1600,,Box,17.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,47,MOTTO-800X1600-0047,Tiles,,HIGH GLOSSY,,LUCIDO LATHIC MATT,800X1600,,Box,7.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,48,MOTTO-800X1600-0048,Tiles,,HIGH GLOSSY,,LUCIDO LATHIC MATT,800X1600,,Box,222.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,49,MOTTO-800X1600-0049,Tiles,,HIGH GLOSSY,,LUCIDO LATHIC MATT-KALAPU,800X1600,,Box,23.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,51,MOTTO-800X1600-0051,Tiles,,HIGH GLOSSY,,LUCIDO LATHIC PUNCH,800X1600,,Box,3.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,50,MOTTO-800X1600-0050,Tiles,,HIGH GLOSSY,,LUCIDO LATHIC PUNCH-KALLAPU,800X1600,,Box,20.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,52,MOTTO-800X1600-0052,Tiles,,HIGH GLOSSY,,LUCIDO LINEN - MATT,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,53,MOTTO-800X1600-0053,Tiles,,HIGH GLOSSY,,LUCIDO LINEN - MATT -,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,54,MOTTO-800X1600-0054,Tiles,,HIGH GLOSSY,,LUCIDO LINEN punch-KALL,800X1600,,Box,9.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,55,MOTTO-800X1600-0055,Tiles,,HIGH GLOSSY,,LUCIDO MOCHA -MAT,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,56,MOTTO-800X1600-0056,Tiles,,HIGH GLOSSY,,LUCIDO MOCHA -punch-KALLAPU,800X1600,,Box,27.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,57,MOTTO-800X1600-0057,Tiles,,HIGH GLOSSY,,LUCIDO MOCHA PUNCH,800X1600,,Box,13.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,39,MOTTO-800X1600-0039,Tiles,,HIGH GLOSSY,,LUCIDO SERIES - GHR,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Lonix 800X1200,49,LONIX-800X1200-0049,Tiles,,HIGH GLOSSY,,MARCO BRECCIA SILVER,800X1200,,Box,1.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,117,MOTTO-800X1600-0117,Tiles,,HIGH GLOSSY,,METAL BEIGE -KALLAPU,800X1600,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,119,MOTTO-800X1600-0119,Tiles,,HIGH GLOSSY,,METAL BLACK,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,118,MOTTO-800X1600-0118,Tiles,,HIGH GLOSSY,,METAL BLACK -KALLAPU,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,120,MOTTO-800X1600-0120,Tiles,,HIGH GLOSSY,,METAL GREEN,800X1600,,Box,1.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,121,MOTTO-800X1600-0121,Tiles,,HIGH GLOSSY,,METAL GREY-KALLAPU,800X1600,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,122,MOTTO-800X1600-0122,Tiles,,HIGH GLOSSY,,METAL PEARL,800X1600,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,123,MOTTO-800X1600-0123,Tiles,,HIGH GLOSSY,,METAL SILVER,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,116,MOTTO-800X1600-0116,Tiles,,HIGH GLOSSY,,METALLIC Series - MC,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,127,MOTTO-800X1600-0127,Tiles,,HIGH GLOSSY,,MICHAEL ANGELO,800X1600,,Box,18.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,138,MOTTO-800X1600-0138,Tiles,,HIGH GLOSSY,,MICHAEL ANGELO,800X1600,,Box,21.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Monolith 800X1600,13,MONOLITH-800X1600-0013,Tiles,,HIGH GLOSSY,,MIJARES GREEN,,,Box,4.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,60,MOTTO-800X1600-0060,Tiles,,HIGH GLOSSY,,MILESTONE BIANCO MATT,800X1600,,Box,13.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,61,MOTTO-800X1600-0061,Tiles,,HIGH GLOSSY,,MILESTONE BIANCO PUNCH-16,800X1600,,Box,3.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,62,MOTTO-800X1600-0062,Tiles,,HIGH GLOSSY,,MILESTONE CREMA MATT-KALLAPU,800X1600,,Box,15.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,63,MOTTO-800X1600-0063,Tiles,,HIGH GLOSSY,,MILESTONE CREMA PUNCH-16-KALLAPU,800X1600,,Box,6.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,64,MOTTO-800X1600-0064,Tiles,,HIGH GLOSSY,,MILESTONE GREY MATT-KALLAPU,800X1600,,Box,5.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,65,MOTTO-800X1600-0065,Tiles,,HIGH GLOSSY,,MILESTONE GREY PUNCH-16-KALLAPU,800X1600,,Box,16.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,59,MOTTO-800X1600-0059,Tiles,,HIGH GLOSSY,,MILESTONE SERIES - GHR,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,99,MOTTO-800X1600-0099,Tiles,,HIGH GLOSSY,,MONOLITH BEIGE MATT-KALLAPU,800X1600,,Box,3.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,98,MOTTO-800X1600-0098,Tiles,,HIGH GLOSSY,,MONOLITH CEMENTO,800X1600,,Box,3.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,134,MOTTO-800X1600-0134,Tiles,,HIGH GLOSSY,,MONOLITH GRIS MATT,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,97,MOTTO-800X1600-0097,Tiles,,HIGH GLOSSY,,MONOLITH SERIES - CR,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,114,MOTTO-800X1600-0114,Tiles,,HIGH GLOSSY,,MOTANO GREY,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,102,MOTTO-800X1600-0102,Tiles,,HIGH GLOSSY,,MURALS BLUE DECORE-2,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,103,MOTTO-800X1600-0103,Tiles,,HIGH GLOSSY,,MURALS GRIS DECORE-1-KALLAPU,800X1600,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,101,MOTTO-800X1600-0101,Tiles,,HIGH GLOSSY,,MURALS SERIES - GHR,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,95,MOTTO-800X1600-0095,Tiles,,HIGH GLOSSY,,NEO CEMENTO,800X1600,,Box,27.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,89,MOTTO-800X1600-0089,Tiles,,HIGH GLOSSY,,NEO CREMA - MATT,800X1600,,Box,42.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,88,MOTTO-800X1600-0088,Tiles,,HIGH GLOSSY,,NEO CREMA - MATT - KALLAP,800X1600,,Box,22.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,90,MOTTO-800X1600-0090,Tiles,,HIGH GLOSSY,,NEO CREMA - PUNCH - KALLAP,800X1600,,Box,9.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,91,MOTTO-800X1600-0091,Tiles,,HIGH GLOSSY,,NEO GREY - MATT - KALLAP,800X1600,,Box,31.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,92,MOTTO-800X1600-0092,Tiles,,HIGH GLOSSY,,NEO GREY - PUNCH - KALLAP,800X1600,,Box,14.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,93,MOTTO-800X1600-0093,Tiles,,HIGH GLOSSY,,NEO GRIS - MATT,800X1600,,Box,5.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,94,MOTTO-800X1600-0094,Tiles,,HIGH GLOSSY,,NEO GRIS - PUNCH - KALLAP,800X1600,,Box,16.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,87,MOTTO-800X1600-0087,Tiles,,HIGH GLOSSY,,NEO SERIES,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,24,MOTTO-800X1600-0024,Tiles,,HIGH GLOSSY,,ONYX NEON,800X1600,,Box,5.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,25,MOTTO-800X1600-0025,Tiles,,HIGH GLOSSY,,ONYX PURPLE-KALLAPU,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,26,MOTTO-800X1600-0026,Tiles,,HIGH GLOSSY,,ONYX TEAL-KALLAPU,800X1600,,Box,11.0,1,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,27,MOTTO-800X1600-0027,Tiles,,HIGH GLOSSY,,ONYX THUNDER-KALLAPU,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,83,MOTTO-800X1600-0083,Tiles,,HIGH GLOSSY,,OPAL GREY CR,800X1600,,Box,9.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,84,MOTTO-800X1600-0084,Tiles,,HIGH GLOSSY,,OPAL GREY PUNCH,800X1600,,Box,7.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,77,MOTTO-800X1600-0077,Tiles,,HIGH GLOSSY,,OPAL SERIES,800X1600,,,0.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,81,MOTTO-800X1600-0081,Tiles,,HIGH GLOSSY,,OPAL SILVER - CR-KALLAPU,800X1600,,Box,50.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,82,MOTTO-800X1600-0082,Tiles,,HIGH GLOSSY,,OPAL SILVER - PUNCH,800X1600,,Box,20.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,110,MOTTO-800X1600-0110,Tiles,,HIGH GLOSSY,,PANO GREY STONE -PUNCH-KALLAPU,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,111,MOTTO-800X1600-0111,Tiles,,HIGH GLOSSY,,PANO SAND STONE-P10 base,800X1600,,Box,1.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
Motto 800X1600,29,MOTTO-800X1600-0029,Tiles,,HIGH GLOSSY,,PORTORO BLACK,800X1600,,Box,2.0,0,0,0,0,0,0,0,,,Main Depot,,,,,Yes,Yes,,,
